Order_ID,Date,Hour,Product_ID,Quantity,Customer_ID,Branch,Product_Name,Category,Unit_Price,Cost,Gender,Age,City,Time_ID,Day,Month,Year,Weekday,Total_Sale,Profit,Age_Group
293,2024-02-13,19,101,3,C013,Hamra,Espresso,Coffee,2.5,0.5,M,29,Beirut,615,13,2,2024,Tuesday,7.5,6.0,26–35
2309,2024-12-05,19,702,2,C092,Hamra,Lotus Crepe,Desserts,5.8,1.9,F,32,Batroun,4759,5,12,2024,Thursday,11.6,7.8,26–35
260,2024-10-12,16,411,1,C011,Hamra,Mutabbal,Appetizers,4.2,1.2,M,23,Batroun,4000,12,10,2024,Saturday,4.2,3.0,16–25
3503,2024-11-26,8,306,1,C139,Hamra,Mango Cocktail,Cocktails,6.0,2.2,M,33,Saida,4622,26,11,2024,Tuesday,6.0,3.8,26–35
2133,2024-05-07,7,501,1,C085,Hamra,Shish Tawouk Sandwich,Sandwiches,6.5,2.5,F,40,Saida,1779,7,5,2024,Tuesday,6.5,4.0,36–50
2145,2024-12-13,10,705,2,C085,Hamra,Ice Cream 2 Scoops,Desserts,4.0,1.2,F,40,Saida,4862,13,12,2024,Friday,8.0,5.6,36–50
3371,2024-08-18,10,309,1,C135,Hamra,Chocolate Milkshake,Shakes,5.5,1.8,F,20,Byblos,3224,18,8,2024,Sunday,5.5,3.7,16–25
414,2024-07-08,19,310,1,C017,Hamra,Strawberry Milkshake,Shakes,5.5,1.8,M,34,Byblos,2659,8,7,2024,Monday,5.5,3.7,26–35
1185,2024-08-12,7,107,2,C048,Hamra,Mocha,Coffee,4.5,0.9,F,39,Zahle,3137,12,8,2024,Monday,9.0,7.2,36–50
3580,2024-10-09,12,506,1,C142,Hamra,Steak Sandwich,Sandwiches,9.0,4.0,F,44,Batroun,3954,9,10,2024,Wednesday,9.0,5.0,36–50
4768,2024-04-30,10,302,1,C191,Hamra,Lemonade Mint,Cold Drinks,3.5,1.0,M,60,Byblos,1684,30,4,2024,Tuesday,3.5,2.5,50+
4800,2024-04-25,7,404,1,C192,Hamra,Keshek Manoushe,Manakish,4.0,0.7,F,27,Tripoli,1611,25,4,2024,Thursday,4.0,3.3,26–35
2438,2024-08-20,7,405,1,C097,Hamra,Lahm Baajin,Manakish,5.0,1.2,M,45,Batroun,3249,20,8,2024,Tuesday,5.0,3.8,36–50
1881,2024-09-15,19,107,1,C075,Hamra,Mocha,Coffee,4.5,0.9,M,58,Saida,3625,15,9,2024,Sunday,4.5,3.6,50+
4836,2024-12-24,7,408,1,C193,Hamra,Fries,Appetizers,3.0,0.7,M,48,Byblos,5013,24,12,2024,Tuesday,3.0,2.3,36–50
4056,2024-07-16,14,107,1,C162,Hamra,Mocha,Coffee,4.5,0.9,F,37,Saida,2766,16,7,2024,Tuesday,4.5,3.6,36–50
3426,2024-05-16,16,309,1,C137,Hamra,Chocolate Milkshake,Shakes,5.5,1.8,F,30,Saida,1914,16,5,2024,Thursday,5.5,3.7,26–35
1939,2024-11-13,14,201,2,C077,Hamra,Tea,Tea,2.0,0.4,M,30,Zahle,4446,13,11,2024,Wednesday,4.0,3.2,26–35
3188,2024-06-13,8,109,1,C128,Hamra,Hot Chocolate,Hot Drinks,3.8,0.9,M,36,Batroun,2298,13,6,2024,Thursday,3.8,2.9,36–50
898,2024-08-12,17,202,1,C037,Hamra,Mint Tea,Tea,2.2,0.5,M,28,Beirut,3147,12,8,2024,Monday,2.2,1.7000000000000002,26–35
738,2024-11-02,19,410,1,C030,Hamra,Hummus,Appetizers,4.0,1.2,M,23,Saida,4297,2,11,2024,Saturday,4.0,2.8,16–25
4219,2024-08-21,13,104,2,C169,Hamra,Americano,Coffee,3.0,0.6,M,24,Tyre,3269,21,8,2024,Wednesday,6.0,4.8,16–25
4297,2024-06-20,20,411,2,C173,Hamra,Mutabbal,Appetizers,4.2,1.2,F,31,Tripoli,2408,20,6,2024,Thursday,8.4,6.0,26–35
1151,2024-05-31,14,403,1,C047,Hamra,Cheese Manoushe,Manakish,4.5,0.8,M,24,Jounieh,2122,31,5,2024,Friday,4.5,3.7,16–25
3380,2024-11-10,14,203,1,C135,Hamra,Green Tea,Tea,2.2,0.5,F,20,Byblos,4404,10,11,2024,Sunday,2.2,1.7000000000000002,16–25
3570,2024-06-08,17,308,2,C142,Hamra,Banane Avocat,Cocktails,6.5,2.5,F,44,Batroun,2237,8,6,2024,Saturday,13.0,8.0,36–50
1171,2024-04-05,16,304,1,C048,Hamra,Carrot Juice,Cold Drinks,3.5,1.0,F,39,Zahle,1340,5,4,2024,Friday,3.5,2.5,36–50
3341,2024-08-20,17,506,1,C134,Hamra,Steak Sandwich,Sandwiches,9.0,4.0,F,60,Zahle,3259,20,8,2024,Tuesday,9.0,5.0,50+
822,2024-06-28,19,501,3,C034,Hamra,Shish Tawouk Sandwich,Sandwiches,6.5,2.5,F,50,Byblos,2519,28,6,2024,Friday,19.5,12.0,36–50
2532,2024-04-22,13,503,1,C101,Hamra,BBQ Chicken Sandwich,Sandwiches,7.5,3.2,M,44,Byblos,1575,22,4,2024,Monday,7.5,4.3,36–50
1136,2024-11-13,11,309,3,C046,Hamra,Chocolate Milkshake,Shakes,5.5,1.8,F,60,Saida,4443,13,11,2024,Wednesday,16.5,11.100000000000001,50+
4656,2024-02-21,7,301,2,C187,Hamra,Lemonade,Cold Drinks,3.0,0.8,F,18,Tyre,715,21,2,2024,Wednesday,6.0,4.4,16–25
1745,2024-09-24,18,408,1,C070,Hamra,Fries,Appetizers,3.0,0.7,F,27,Byblos,3750,24,9,2024,Tuesday,3.0,2.3,26–35
3411,2024-10-21,15,202,3,C136,Hamra,Mint Tea,Tea,2.2,0.5,M,42,Saida,4125,21,10,2024,Monday,6.6000000000000005,5.1000000000000005,36–50
586,2024-04-22,19,409,2,C024,Hamra,Pita Chips,Appetizers,2.5,0.6,M,18,Tripoli,1581,22,4,2024,Monday,5.0,3.8,16–25
1656,2024-04-10,13,107,1,C067,Hamra,Mocha,Coffee,4.5,0.9,M,60,Beirut,1407,10,4,2024,Wednesday,4.5,3.6,50+
87,2024-04-22,8,201,1,C004,Hamra,Tea,Tea,2.0,0.4,M,23,Tyre,1570,22,4,2024,Monday,2.0,1.6,16–25
3,2024-03-21,12,406,1,C001,Hamra,Kaak with Cheese,Bakery,3.5,0.8,F,18,Zahle,1126,21,3,2024,Thursday,3.5,2.7,16–25
823,2024-07-05,8,404,1,C034,Hamra,Keshek Manoushe,Manakish,4.0,0.7,F,50,Byblos,2606,5,7,2024,Friday,4.0,3.3,36–50
2741,2024-04-22,7,203,2,C109,Hamra,Green Tea,Tea,2.2,0.5,M,29,Jounieh,1569,22,4,2024,Monday,4.4,3.4000000000000004,26–35
191,2024-01-02,20,406,1,C009,Hamra,Kaak with Cheese,Bakery,3.5,0.8,M,21,Beirut,28,2,1,2024,Tuesday,3.5,2.7,16–25
1561,2024-05-09,13,102,1,C063,Hamra,Turkish Coffee,Coffee,2.0,0.4,F,32,Byblos,1813,9,5,2024,Thursday,2.0,1.6,26–35
227,2024-08-07,19,503,1,C010,Hamra,BBQ Chicken Sandwich,Sandwiches,7.5,3.2,F,49,Tyre,3079,7,8,2024,Wednesday,7.5,4.3,36–50
3445,2024-02-23,8,205,2,C138,Hamra,Mate,Tea,2.5,0.5,F,55,Tyre,744,23,2,2024,Friday,5.0,4.0,50+
4421,2024-12-08,19,201,1,C178,Hamra,Tea,Tea,2.0,0.4,F,33,Zahle,4801,8,12,2024,Sunday,2.0,1.6,26–35
1074,2024-08-11,20,409,1,C044,Hamra,Pita Chips,Appetizers,2.5,0.6,F,20,Zahle,3136,11,8,2024,Sunday,2.5,1.9,16–25
2972,2024-08-12,20,503,1,C118,Hamra,BBQ Chicken Sandwich,Sandwiches,7.5,3.2,F,48,Jounieh,3150,12,8,2024,Monday,7.5,4.3,36–50
4360,2024-05-05,8,104,1,C176,Hamra,Americano,Coffee,3.0,0.6,M,24,Jounieh,1752,5,5,2024,Sunday,3.0,2.4,16–25
131,2024-05-09,19,201,1,C006,Hamra,Tea,Tea,2.0,0.4,F,44,Tripoli,1819,9,5,2024,Thursday,2.0,1.6,36–50
3036,2024-02-22,17,404,1,C121,Hamra,Keshek Manoushe,Manakish,4.0,0.7,F,53,Batroun,739,22,2,2024,Thursday,4.0,3.3,50+
3823,2024-06-20,11,102,1,C152,Hamra,Turkish Coffee,Coffee,2.0,0.4,F,39,Tripoli,2399,20,6,2024,Thursday,2.0,1.6,36–50
2373,2024-08-05,20,301,1,C095,Hamra,Lemonade,Cold Drinks,3.0,0.8,M,40,Zahle,3052,5,8,2024,Monday,3.0,2.2,36–50
2798,2024-06-08,11,503,3,C111,Hamra,BBQ Chicken Sandwich,Sandwiches,7.5,3.2,M,40,Zahle,2231,8,6,2024,Saturday,22.5,12.899999999999999,36–50
4638,2024-07-16,13,203,1,C186,Hamra,Green Tea,Tea,2.2,0.5,F,34,Beirut,2765,16,7,2024,Tuesday,2.2,1.7000000000000002,26–35
2652,2024-09-03,7,501,1,C105,Hamra,Shish Tawouk Sandwich,Sandwiches,6.5,2.5,F,27,Tripoli,3445,3,9,2024,Tuesday,6.5,4.0,26–35
1602,2024-11-19,14,302,1,C064,Hamra,Lemonade Mint,Cold Drinks,3.5,1.0,M,26,Jounieh,4530,19,11,2024,Tuesday,3.5,2.5,26–35
4573,2024-07-21,9,306,1,C184,Hamra,Mango Cocktail,Cocktails,6.0,2.2,M,25,Batroun,2831,21,7,2024,Sunday,6.0,3.8,16–25
3526,2024-07-02,10,602,1,C140,Hamra,Greek Salad,Salads,6.5,2.8,F,50,Tripoli,2566,2,7,2024,Tuesday,6.5,3.7,36–50
4077,2024-05-02,15,304,1,C163,Hamra,Carrot Juice,Cold Drinks,3.5,1.0,F,40,Beirut,1717,2,5,2024,Thursday,3.5,2.5,36–50
1778,2024-09-11,10,107,1,C071,Hamra,Mocha,Coffee,4.5,0.9,F,29,Byblos,3560,11,9,2024,Wednesday,4.5,3.6,26–35
2632,2024-10-20,16,502,1,C104,Hamra,Chicken Sub Sandwich,Sandwiches,7.0,3.0,F,36,Jounieh,4112,20,10,2024,Sunday,7.0,4.0,36–50
2242,2024-10-06,18,108,1,C089,Hamra,Caramel Latte,Coffee,4.8,1.0,F,21,Saida,3918,6,10,2024,Sunday,4.8,3.8,16–25
145,2024-11-20,11,203,2,C006,Hamra,Green Tea,Tea,2.2,0.5,F,44,Tripoli,4541,20,11,2024,Wednesday,4.4,3.4000000000000004,36–50
4816,2024-04-07,13,501,1,C193,Hamra,Shish Tawouk Sandwich,Sandwiches,6.5,2.5,M,48,Byblos,1365,7,4,2024,Sunday,6.5,4.0,36–50
2772,2024-07-16,10,102,1,C110,Hamra,Turkish Coffee,Coffee,2.0,0.4,M,55,Batroun,2762,16,7,2024,Tuesday,2.0,1.6,50+
4696,2024-08-27,20,505,1,C188,Hamra,Turkey Sandwich,Sandwiches,5.5,2.2,M,26,Jounieh,3360,27,8,2024,Tuesday,5.5,3.3,26–35
2825,2024-05-23,7,201,1,C112,Hamra,Tea,Tea,2.0,0.4,F,46,Tripoli,2003,23,5,2024,Thursday,2.0,1.6,36–50
4887,2024-04-06,15,309,1,C196,Hamra,Chocolate Milkshake,Shakes,5.5,1.8,F,44,Zahle,1353,6,4,2024,Saturday,5.5,3.7,36–50
3936,2024-07-19,10,106,1,C157,Hamra,Cappuccino,Coffee,3.5,0.7,F,30,Jounieh,2804,19,7,2024,Friday,3.5,2.8,26–35
4143,2024-05-03,15,401,1,C166,Hamra,Croissant,Bakery,3.0,0.8,F,48,Beirut,1731,3,5,2024,Friday,3.0,2.2,36–50
3778,2024-07-05,12,107,1,C150,Hamra,Mocha,Coffee,4.5,0.9,M,46,Zahle,2610,5,7,2024,Friday,4.5,3.6,36–50
3175,2024-11-21,7,503,1,C127,Hamra,BBQ Chicken Sandwich,Sandwiches,7.5,3.2,M,30,Tripoli,4551,21,11,2024,Thursday,7.5,4.3,26–35
3416,2024-12-14,18,304,3,C136,Hamra,Carrot Juice,Cold Drinks,3.5,1.0,M,42,Saida,4884,14,12,2024,Saturday,10.5,7.5,36–50
1570,2024-09-15,9,106,1,C063,Hamra,Cappuccino,Coffee,3.5,0.7,F,32,Byblos,3615,15,9,2024,Sunday,3.5,2.8,26–35
3546,2024-05-27,17,601,1,C141,Hamra,Chicken Caesar Salad,Salads,7.5,3.2,F,21,Jounieh,2069,27,5,2024,Monday,7.5,4.3,16–25
3890,2024-09-08,8,404,2,C155,Hamra,Keshek Manoushe,Manakish,4.0,0.7,M,24,Byblos,3516,8,9,2024,Sunday,8.0,6.6,16–25
3698,2024-12-11,15,601,1,C146,Hamra,Chicken Caesar Salad,Salads,7.5,3.2,M,27,Beirut,4839,11,12,2024,Wednesday,7.5,4.3,26–35
434,2024-05-26,18,503,1,C018,Hamra,BBQ Chicken Sandwich,Sandwiches,7.5,3.2,M,19,Tripoli,2056,26,5,2024,Sunday,7.5,4.3,16–25
1922,2024-05-27,7,102,1,C077,Hamra,Turkish Coffee,Coffee,2.0,0.4,M,30,Zahle,2059,27,5,2024,Monday,2.0,1.6,26–35
4759,2024-12-17,19,304,1,C190,Hamra,Carrot Juice,Cold Drinks,3.5,1.0,M,30,Beirut,4927,17,12,2024,Tuesday,3.5,2.5,26–35
3575,2024-07-17,20,104,1,C142,Hamra,Americano,Coffee,3.0,0.6,F,44,Batroun,2786,17,7,2024,Wednesday,3.0,2.4,36–50
3500,2024-11-03,15,106,2,C139,Hamra,Cappuccino,Coffee,3.5,0.7,M,33,Saida,4307,3,11,2024,Sunday,7.0,5.6,26–35
2592,2024-05-07,15,702,1,C103,Hamra,Lotus Crepe,Desserts,5.8,1.9,M,21,Byblos,1787,7,5,2024,Tuesday,5.8,3.9,16–25
2941,2024-02-08,14,501,1,C117,Hamra,Shish Tawouk Sandwich,Sandwiches,6.5,2.5,F,49,Zahle,540,8,2,2024,Thursday,6.5,4.0,36–50
425,2024-12-03,14,403,2,C017,Hamra,Cheese Manoushe,Manakish,4.5,0.8,M,34,Byblos,4726,3,12,2024,Tuesday,9.0,7.4,26–35
4452,2024-12-25,17,405,2,C179,Hamra,Lahm Baajin,Manakish,5.0,1.2,F,43,Zahle,5037,25,12,2024,Wednesday,10.0,7.6,36–50
330,2024-05-08,20,107,1,C014,Hamra,Mocha,Coffee,4.5,0.9,M,38,Saida,1806,8,5,2024,Wednesday,4.5,3.6,36–50
1415,2024-09-23,18,109,1,C057,Hamra,Hot Chocolate,Hot Drinks,3.8,0.9,M,37,Batroun,3736,23,9,2024,Monday,3.8,2.9,36–50
2320,2024-05-30,7,310,1,C093,Hamra,Strawberry Milkshake,Shakes,5.5,1.8,F,27,Byblos,2101,30,5,2024,Thursday,5.5,3.7,26–35
3346,2024-10-24,17,408,1,C134,Hamra,Fries,Appetizers,3.0,0.7,F,60,Zahle,4169,24,10,2024,Thursday,3.0,2.3,50+
2870,2024-04-08,14,101,1,C114,Hamra,Espresso,Coffee,2.5,0.5,F,50,Byblos,1380,8,4,2024,Monday,2.5,2.0,36–50
4606,2024-09-19,16,704,1,C185,Hamra,Mafroukeh Dessert,Desserts,6.5,2.5,M,39,Saida,3678,19,9,2024,Thursday,6.5,4.0,36–50
3281,2024-09-08,20,106,3,C132,Hamra,Cappuccino,Coffee,3.5,0.7,M,33,Tyre,3528,8,9,2024,Sunday,10.5,8.399999999999999,26–35
3491,2024-05-23,9,303,1,C139,Hamra,Fresh Orange Juice,Cold Drinks,3.5,1.0,M,33,Saida,2005,23,5,2024,Thursday,3.5,2.5,26–35
2756,2024-12-11,17,110,1,C109,Hamra,Sahlab,Hot Drinks,4.0,1.0,M,29,Jounieh,4841,11,12,2024,Wednesday,4.0,3.0,26–35
2987,2024-04-21,13,403,1,C119,Hamra,Cheese Manoushe,Manakish,4.5,0.8,F,42,Tyre,1561,21,4,2024,Sunday,4.5,3.7,36–50
2296,2024-02-29,17,201,1,C092,Hamra,Tea,Tea,2.0,0.4,F,32,Batroun,837,29,2,2024,Thursday,2.0,1.6,26–35
244,2024-01-02,7,408,1,C011,Hamra,Fries,Appetizers,3.0,0.7,M,23,Batroun,15,2,1,2024,Tuesday,3.0,2.3,16–25
2492,2024-10-30,7,101,1,C099,Hamra,Espresso,Coffee,2.5,0.5,M,49,Zahle,4243,30,10,2024,Wednesday,2.5,2.0,36–50
180,2024-09-10,16,203,2,C008,Hamra,Green Tea,Tea,2.2,0.5,F,49,Byblos,3552,10,9,2024,Tuesday,4.4,3.4000000000000004,36–50
2873,2024-05-19,19,501,1,C114,Hamra,Shish Tawouk Sandwich,Sandwiches,6.5,2.5,F,50,Byblos,1959,19,5,2024,Sunday,6.5,4.0,36–50
4653,2024-02-06,11,305,1,C187,Hamra,Avocado Shake Cocktails,Shakes,6.0,2.2,F,18,Tyre,509,6,2,2024,Tuesday,6.0,3.8,16–25
3748,2024-06-08,11,101,1,C149,Hamra,Espresso,Coffee,2.5,0.5,M,40,Beirut,2231,8,6,2024,Saturday,2.5,2.0,36–50
1604,2024-01-09,14,705,1,C065,Hamra,Ice Cream 2 Scoops,Desserts,4.0,1.2,F,42,Saida,120,9,1,2024,Tuesday,4.0,2.8,36–50
2324,2024-08-20,13,103,1,C093,Hamra,Blonde Coffee,Coffee,2.2,0.5,F,27,Byblos,3255,20,8,2024,Tuesday,2.2,1.7000000000000002,26–35
3815,2024-04-08,14,303,2,C152,Hamra,Fresh Orange Juice,Cold Drinks,3.5,1.0,F,39,Tripoli,1380,8,4,2024,Monday,7.0,5.0,36–50
3959,2024-05-26,12,505,3,C158,Hamra,Turkey Sandwich,Sandwiches,5.5,2.2,F,26,Batroun,2050,26,5,2024,Sunday,16.5,9.899999999999999,26–35
2634,2024-10-30,12,204,1,C104,Hamra,Chamomile Tea,Tea,2.5,0.5,F,36,Jounieh,4248,30,10,2024,Wednesday,2.5,2.0,36–50
2487,2024-07-26,8,406,1,C099,Hamra,Kaak with Cheese,Bakery,3.5,0.8,M,49,Zahle,2900,26,7,2024,Friday,3.5,2.7,36–50
2095,2024-05-10,12,402,2,C084,Hamra,Zaatar Manoushe,Manakish,3.5,0.5,M,53,Batroun,1826,10,5,2024,Friday,7.0,6.0,50+
4595,2024-05-31,11,302,1,C185,Hamra,Lemonade Mint,Cold Drinks,3.5,1.0,M,39,Saida,2119,31,5,2024,Friday,3.5,2.5,36–50
1812,2024-02-23,19,604,1,C073,Hamra,Tabbouleh,Salads,5.5,2.0,F,54,Saida,755,23,2,2024,Friday,5.5,3.5,50+
3661,2024-04-29,9,404,1,C145,Hamra,Keshek Manoushe,Manakish,4.0,0.7,F,55,Saida,1669,29,4,2024,Monday,4.0,3.3,50+
1453,2024-06-09,12,411,2,C059,Hamra,Mutabbal,Appetizers,4.2,1.2,F,31,Jounieh,2246,9,6,2024,Sunday,8.4,6.0,26–35
751,2024-04-25,14,501,1,C031,Hamra,Shish Tawouk Sandwich,Sandwiches,6.5,2.5,M,18,Jounieh,1618,25,4,2024,Thursday,6.5,4.0,16–25
1585,2024-03-15,15,401,2,C064,Hamra,Croissant,Bakery,3.0,0.8,M,26,Jounieh,1045,15,3,2024,Friday,6.0,4.4,26–35
1173,2024-04-22,7,706,2,C048,Hamra,Honey Pancakes,Desserts,4.5,1.5,F,39,Zahle,1569,22,4,2024,Monday,9.0,6.0,36–50
561,2024-04-13,9,302,1,C023,Hamra,Lemonade Mint,Cold Drinks,3.5,1.0,M,18,Saida,1445,13,4,2024,Saturday,3.5,2.5,16–25
4947,2024-12-05,9,307,2,C198,Hamra,Strawberry Cocktail,Cocktails,6.0,2.0,F,29,Tyre,4749,5,12,2024,Thursday,12.0,8.0,26–35
3968,2024-09-10,17,310,2,C158,Hamra,Strawberry Milkshake,Shakes,5.5,1.8,F,26,Batroun,3553,10,9,2024,Tuesday,11.0,7.4,26–35
1363,2024-08-14,14,102,1,C055,Hamra,Turkish Coffee,Coffee,2.0,0.4,F,44,Tyre,3172,14,8,2024,Wednesday,2.0,1.6,36–50
153,2024-04-21,7,307,1,C007,Hamra,Strawberry Cocktail,Cocktails,6.0,2.0,M,24,Batroun,1555,21,4,2024,Sunday,6.0,4.0,16–25
2820,2024-04-08,11,105,1,C112,Hamra,Café Latte,Coffee,4.0,0.8,F,46,Tripoli,1377,8,4,2024,Monday,4.0,3.2,36–50
2670,2024-06-01,9,104,1,C106,Hamra,Americano,Coffee,3.0,0.6,F,59,Tripoli,2131,1,6,2024,Saturday,3.0,2.4,50+
2472,2024-12-14,8,411,1,C098,Hamra,Mutabbal,Appetizers,4.2,1.2,M,33,Tripoli,4874,14,12,2024,Saturday,4.2,3.0,26–35
289,2024-12-31,14,106,1,C012,Hamra,Cappuccino,Coffee,3.5,0.7,F,60,Beirut,5118,31,12,2024,Tuesday,3.5,2.8,50+
1495,2024-12-03,9,705,1,C060,Hamra,Ice Cream 2 Scoops,Desserts,4.0,1.2,F,22,Zahle,4721,3,12,2024,Tuesday,4.0,2.8,16–25
1275,2024-07-12,13,306,2,C052,Hamra,Mango Cocktail,Cocktails,6.0,2.2,F,28,Jounieh,2709,12,7,2024,Friday,12.0,7.6,26–35
3893,2024-11-05,18,203,1,C155,Hamra,Green Tea,Tea,2.2,0.5,M,24,Byblos,4338,5,11,2024,Tuesday,2.2,1.7000000000000002,16–25
3524,2024-06-11,17,501,1,C140,Hamra,Shish Tawouk Sandwich,Sandwiches,6.5,2.5,F,50,Tripoli,2279,11,6,2024,Tuesday,6.5,4.0,36–50
3550,2024-07-26,7,310,1,C141,Hamra,Strawberry Milkshake,Shakes,5.5,1.8,F,21,Jounieh,2899,26,7,2024,Friday,5.5,3.7,16–25
1799,2024-06-17,12,401,1,C072,Hamra,Croissant,Bakery,3.0,0.8,F,59,Jounieh,2358,17,6,2024,Monday,3.0,2.2,50+
4748,2024-06-09,9,503,1,C190,Hamra,BBQ Chicken Sandwich,Sandwiches,7.5,3.2,M,30,Beirut,2243,9,6,2024,Sunday,7.5,4.3,26–35
3121,2024-03-08,14,305,1,C125,Hamra,Avocado Shake Cocktails,Shakes,6.0,2.2,F,37,Batroun,946,8,3,2024,Friday,6.0,3.8,36–50
3941,2024-10-15,12,408,1,C157,Hamra,Fries,Appetizers,3.0,0.7,F,30,Jounieh,4038,15,10,2024,Tuesday,3.0,2.3,26–35
4087,2024-10-03,18,204,2,C163,Hamra,Chamomile Tea,Tea,2.5,0.5,F,40,Beirut,3876,3,10,2024,Thursday,5.0,4.0,36–50
1491,2024-10-30,8,411,2,C060,Hamra,Mutabbal,Appetizers,4.2,1.2,F,22,Zahle,4244,30,10,2024,Wednesday,8.4,6.0,16–25
3933,2024-05-14,12,302,1,C157,Hamra,Lemonade Mint,Cold Drinks,3.5,1.0,F,30,Jounieh,1882,14,5,2024,Tuesday,3.5,2.5,26–35
755,2024-07-13,13,306,2,C031,Hamra,Mango Cocktail,Cocktails,6.0,2.2,M,18,Jounieh,2723,13,7,2024,Saturday,12.0,7.6,16–25
1921,2024-05-07,11,604,2,C077,Hamra,Tabbouleh,Salads,5.5,2.0,M,30,Zahle,1783,7,5,2024,Tuesday,11.0,7.0,26–35
1887,2024-02-02,9,301,1,C076,Hamra,Lemonade,Cold Drinks,3.0,0.8,M,40,Saida,451,2,2,2024,Friday,3.0,2.2,36–50
1509,2024-06-24,10,604,3,C061,Hamra,Tabbouleh,Salads,5.5,2.0,F,34,Zahle,2454,24,6,2024,Monday,16.5,10.5,26–35
27,2024-01-22,10,301,2,C002,Hamra,Lemonade,Cold Drinks,3.0,0.8,F,37,Zahle,298,22,1,2024,Monday,6.0,4.4,36–50
4034,2024-08-25,12,305,1,C161,Hamra,Avocado Shake Cocktails,Shakes,6.0,2.2,F,35,Batroun,3324,25,8,2024,Sunday,6.0,3.8,26–35
4979,2024-06-06,16,404,1,C200,Hamra,Keshek Manoushe,Manakish,4.0,0.7,M,40,Byblos,2208,6,6,2024,Thursday,4.0,3.3,36–50
4741,2024-02-07,7,403,1,C190,Hamra,Cheese Manoushe,Manakish,4.5,0.8,M,30,Beirut,519,7,2,2024,Wednesday,4.5,3.7,26–35
3051,2024-08-17,17,108,1,C121,Hamra,Caramel Latte,Coffee,4.8,1.0,F,53,Batroun,3217,17,8,2024,Saturday,4.8,3.8,50+
1466,2024-12-30,10,309,2,C059,Hamra,Chocolate Milkshake,Shakes,5.5,1.8,F,31,Jounieh,5100,30,12,2024,Monday,11.0,7.4,26–35
963,2024-02-20,16,103,1,C040,Hamra,Blonde Coffee,Coffee,2.2,0.5,F,26,Beirut,710,20,2,2024,Tuesday,2.2,1.7000000000000002,26–35
4394,2024-09-20,19,310,2,C177,Hamra,Strawberry Milkshake,Shakes,5.5,1.8,M,23,Saida,3695,20,9,2024,Friday,11.0,7.4,16–25
781,2024-10-09,10,304,2,C032,Hamra,Carrot Juice,Cold Drinks,3.5,1.0,M,49,Beirut,3952,9,10,2024,Wednesday,7.0,5.0,36–50
911,2024-01-27,16,408,1,C038,Hamra,Fries,Appetizers,3.0,0.7,F,39,Saida,374,27,1,2024,Saturday,3.0,2.3,36–50
2302,2024-08-13,7,102,1,C092,Hamra,Turkish Coffee,Coffee,2.0,0.4,F,32,Batroun,3151,13,8,2024,Tuesday,2.0,1.6,26–35
2213,2024-10-03,15,205,1,C088,Hamra,Mate,Tea,2.5,0.5,F,56,Beirut,3873,3,10,2024,Thursday,2.5,2.0,50+
3554,2024-10-12,10,307,1,C141,Hamra,Strawberry Cocktail,Cocktails,6.0,2.0,F,21,Jounieh,3994,12,10,2024,Saturday,6.0,4.0,16–25
2129,2024-04-06,13,110,1,C085,Hamra,Sahlab,Hot Drinks,4.0,1.0,F,40,Saida,1351,6,4,2024,Saturday,4.0,3.0,36–50
4526,2024-10-10,18,303,1,C182,Hamra,Fresh Orange Juice,Cold Drinks,3.5,1.0,F,55,Zahle,3974,10,10,2024,Thursday,3.5,2.5,50+
1908,2024-11-12,20,307,1,C076,Hamra,Strawberry Cocktail,Cocktails,6.0,2.0,M,40,Saida,4438,12,11,2024,Tuesday,6.0,4.0,36–50
3193,2024-10-30,9,604,2,C128,Hamra,Tabbouleh,Salads,5.5,2.0,M,36,Batroun,4245,30,10,2024,Wednesday,11.0,7.0,36–50
305,2024-05-26,16,702,1,C013,Hamra,Lotus Crepe,Desserts,5.8,1.9,M,29,Beirut,2054,26,5,2024,Sunday,5.8,3.9,26–35
935,2024-01-04,18,402,1,C039,Hamra,Zaatar Manoushe,Manakish,3.5,0.5,M,49,Batroun,54,4,1,2024,Thursday,3.5,3.0,36–50
554,2024-02-04,9,203,1,C023,Hamra,Green Tea,Tea,2.2,0.5,M,18,Saida,479,4,2,2024,Sunday,2.2,1.7000000000000002,16–25
2771,2024-07-10,20,408,2,C110,Hamra,Fries,Appetizers,3.0,0.7,M,55,Batroun,2688,10,7,2024,Wednesday,6.0,4.6,50+
2685,2024-02-18,14,105,1,C107,Hamra,Café Latte,Coffee,4.0,0.8,M,18,Tyre,680,18,2,2024,Sunday,4.0,3.2,16–25
2294,2024-01-17,14,401,1,C092,Hamra,Croissant,Bakery,3.0,0.8,F,32,Batroun,232,17,1,2024,Wednesday,3.0,2.2,26–35
3572,2024-06-20,17,203,3,C142,Hamra,Green Tea,Tea,2.2,0.5,F,44,Batroun,2405,20,6,2024,Thursday,6.6000000000000005,5.1000000000000005,36–50
3665,2024-08-07,18,402,1,C145,Hamra,Zaatar Manoushe,Manakish,3.5,0.5,F,55,Saida,3078,7,8,2024,Wednesday,3.5,3.0,50+
591,2024-06-06,7,204,1,C024,Hamra,Chamomile Tea,Tea,2.5,0.5,M,18,Tripoli,2199,6,6,2024,Thursday,2.5,2.0,16–25
